,Court,Surface,round,Best of,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,hand_player1,height_player1,hand_player2,height_player2,age_player1,age_player2,T,Y
5084,Outdoor,Clay,5,3,54,82,852,637,1.57,2.25,R,190.0,R,185.0,26,23,1,1
5085,Outdoor,Clay,1,3,86,18,603,2005,5.0,1.14,R,190.0,R,183.0,24,24,1,0
5086,Outdoor,Clay,1,3,37,147,1092,344,1.4,2.75,R,185.0,R,188.0,23,31,1,0
5087,Outdoor,Clay,1,3,63,21,762,1732,4.5,1.16,R,185.0,L,188.0,28,22,0,0
5088,Outdoor,Clay,2,3,47,76,930,666,1.25,3.75,R,185.0,R,196.0,24,23,1,0
5089,Outdoor,Clay,3,3,47,23,930,1600,1.72,2.0,R,185.0,R,175.0,24,29,0,1
5090,Outdoor,Clay,4,3,74,18,668,2005,3.0,1.36,R,185.0,R,183.0,24,24,1,0
5091,Outdoor,Hard,1,3,112,65,492,742,2.62,1.44,R,180.0,L,185.0,28,26,1,1
5092,Outdoor,Hard,2,3,46,103,930,520,1.36,3.0,R,180.0,R,180.0,26,25,0,0
5093,Outdoor,Hard,2,3,20,80,1910,635,1.44,2.62,R,198.0,R,203.0,22,24,0,1
5094,Outdoor,Hard,2,3,104,27,518,1535,2.37,1.53,R,175.0,L,188.0,25,28,1,1
5095,Outdoor,Hard,3,3,4,65,5155,742,1.08,7.0,R,190.0,L,185.0,23,26,0,0
5096,Outdoor,Hard,4,3,46,20,930,1910,2.37,1.53,R,180.0,R,198.0,26,22,0,1
5097,Outdoor,Clay,1,3,109,180,503,270,1.53,2.37,R,183.0,R,180.0,24,22,0,0
5098,Outdoor,Clay,2,3,109,56,503,853,2.37,1.53,R,183.0,R,190.0,24,30,1,0
5099,Outdoor,Clay,3,3,64,56,760,853,1.9,1.8,R,188.0,R,190.0,29,30,1,0
5100,Outdoor,Hard,1,3,91,63,570,762,1.61,2.2,L,170.0,R,185.0,26,28,1,1
5101,Outdoor,Hard,2,3,46,19,940,1985,3.0,1.36,R,193.0,R,206.0,21,25,1,0
5102,Outdoor,Hard,2,3,41,20,1010,1910,2.37,1.53,R,180.0,R,198.0,26,22,0,1
5103,Outdoor,Hard,2,3,25,52,1580,872,1.25,3.75,R,183.0,L,188.0,25,25,0,0
5104,Outdoor,Hard,2,3,514,8,52,3780,6.5,1.1,R,185.0,R,196.0,27,24,1,0
5105,Outdoor,Hard,3,3,10,25,3475,1580,1.53,2.37,L,188.0,R,183.0,26,25,1,1
5106,Outdoor,Hard,3,3,41,13,1010,2800,2.75,1.4,R,180.0,R,198.0,26,21,1,1
5107,Outdoor,Hard,1,3,87,68,607,732,1.66,2.1,R,203.0,R,188.0,24,23,0,0
5108,Outdoor,Hard,1,3,46,25,955,1515,2.1,1.66,R,193.0,L,188.0,21,28,0,1
5109,Outdoor,Hard,1,3,15,207,2470,240,1.1,6.5,L,183.0,R,180.0,29,22,1,0
5110,Outdoor,Hard,1,3,47,51,932,896,2.87,1.38,L,193.0,R,185.0,30,30,1,1
5111,Outdoor,Hard,1,3,59,35,818,1145,1.9,1.8,R,188.0,L,190.0,22,30,1,1
5112,Outdoor,Hard,2,3,3,50,6795,914,1.06,8.0,R,185.0,R,190.0,29,30,0,0
5113,Outdoor,Hard,2,3,35,16,1145,2210,2.37,1.53,L,190.0,R,183.0,30,24,0,1
5114,Outdoor,Hard,2,3,72,9,695,3475,2.5,1.5,R,188.0,L,188.0,23,26,1,1
5115,Outdoor,Hard,2,3,21,87,1715,607,1.4,2.75,R,198.0,R,203.0,22,24,1,0
5116,Outdoor,Hard,2,3,24,1,1520,10745,7.5,1.07,R,183.0,L,185.0,25,24,1,0
5117,Outdoor,Hard,3,3,3,35,6795,1145,1.11,6.0,R,185.0,L,190.0,29,30,0,1
5118,Outdoor,Hard,3,3,37,44,1100,965,1.44,2.62,R,178.0,R,180.0,26,26,1,0
5119,Outdoor,Hard,1,3,102,54,536,870,1.83,1.83,R,185.0,R,198.0,28,29,1,0
5120,Outdoor,Hard,1,3,51,39,922,1075,2.37,1.53,L,193.0,R,180.0,30,28,1,0
5124,Outdoor,Hard,1,3,25,68,1480,712,1.66,2.1,L,188.0,R,178.0,22,29,0,1
5125,Outdoor,Hard,1,3,103,114,511,468,2.2,1.61,R,180.0,R,183.0,25,27,0,0
5126,Outdoor,Hard,1,3,63,33,795,1235,4.5,1.16,L,188.0,R,178.0,25,26,0,0
5127,Outdoor,Hard,1,3,34,36,1225,1151,2.25,1.57,R,183.0,R,188.0,25,28,1,1
5128,Outdoor,Hard,1,3,101,27,538,1445,5.0,1.14,L,183.0,R,190.0,21,21,1,0
5129,Outdoor,Hard,2,3,15,27,2470,1445,2.0,1.72,L,183.0,R,190.0,29,21,0,0
5130,Outdoor,Hard,2,3,36,8,1151,3430,1.61,2.2,R,188.0,L,188.0,28,26,0,0
5131,Outdoor,Hard,2,3,13,50,2875,925,1.25,3.75,R,188.0,R,193.0,27,21,0,0
5132,Outdoor,Hard,3,3,4,36,5305,1151,1.5,2.5,R,190.0,R,188.0,23,28,0,0
5133,Outdoor,Hard,4,3,36,2,1151,7215,4.5,1.2,R,188.0,R,185.0,28,29,0,0
5137,Outdoor,Hard,1,3,63,69,787,702,2.37,1.53,R,185.0,R,178.0,28,29,1,0
5138,Outdoor,Hard,1,3,68,102,716,520,2.37,1.53,R,173.0,R,185.0,32,27,1,0
5139,Outdoor,Hard,1,3,105,79,506,670,2.37,1.53,L,190.0,R,185.0,24,22,0,0
5140,Outdoor,Hard,1,3,98,55,539,870,1.5,2.5,R,188.0,R,188.0,25,29,0,0
5141,Outdoor,Hard,1,3,56,70,840,699,3.25,1.33,R,183.0,R,188.0,24,29,1,0
5142,Outdoor,Hard,3,3,79,73,670,690,1.9,1.8,R,185.0,R,185.0,22,22,1,0
5143,Outdoor,Hard,3,3,53,44,895,995,2.1,1.66,R,193.0,R,190.0,21,26,1,1
5144,Outdoor,Hard,3,3,54,30,870,1320,2.25,1.57,R,198.0,R,185.0,29,31,1,1
5145,Outdoor,Hard,3,3,47,39,953,1075,2.37,1.53,R,193.0,R,180.0,24,28,0,0
5146,Outdoor,Hard,4,3,46,45,955,980,2.37,1.53,R,188.0,R,193.0,23,24,0,0
5147,Outdoor,Hard,1,5,247,145,185,346,1.72,2.0,R,196.0,L,198.0,19,23,0,0
5148,Outdoor,Hard,1,5,104,49,506,942,2.5,1.5,L,190.0,L,193.0,24,30,0,1
5149,Outdoor,Hard,1,5,58,59,830,828,1.36,3.0,L,185.0,R,185.0,29,25,1,0
5150,Outdoor,Hard,1,5,88,228,615,210,1.72,2.0,R,180.0,R,173.0,24,31,0,1
5154,Outdoor,Hard,1,5,75,70,678,702,2.62,1.44,R,196.0,R,178.0,23,29,1,1
5155,Outdoor,Hard,1,5,33,231,1235,202,1.01,13.0,R,180.0,R,180.0,28,30,0,0
5156,Outdoor,Hard,1,5,93,1,585,10745,21.0,1.005,R,188.0,L,185.0,25,24,1,0
5157,Outdoor,Hard,1,5,118,36,449,1183,3.75,1.25,R,183.0,R,193.0,31,24,0,0
5158,Outdoor,Hard,1,5,35,7,1185,3860,6.0,1.11,L,190.0,R,196.0,30,24,0,0
5159,Outdoor,Hard,1,5,95,50,583,933,2.25,1.57,R,175.0,R,185.0,25,30,0,1
5160,Outdoor,Hard,2,5,109,206,494,239,1.25,3.75,R,185.0,R,188.0,28,20,0,1
5162,Outdoor,Hard,2,5,108,205,495,240,1.53,2.37,R,185.0,R,180.0,30,22,1,1
5163,Outdoor,Hard,2,5,77,28,677,1480,1.53,2.37,R,203.0,L,188.0,24,22,1,1
5164,Outdoor,Hard,2,5,35,54,1185,870,1.4,2.75,L,190.0,R,198.0,30,29,0,0
5165,Outdoor,Hard,3,5,19,44,2070,1020,2.1,1.66,R,193.0,R,180.0,24,26,0,0
5166,Outdoor,Hard,3,5,59,12,828,3065,6.0,1.11,R,185.0,R,175.0,25,28,1,0
5167,Outdoor,Hard,3,5,27,4,1510,5125,7.0,1.08,R,183.0,R,190.0,25,23,1,1
5168,Outdoor,Hard,4,5,22,27,1705,1510,1.83,1.83,R,198.0,R,183.0,22,25,1,0
5169,Outdoor,Hard,5,5,3,19,6665,2070,1.22,4.33,R,188.0,R,193.0,23,24,0,1
5170,Outdoor,Clay,1,3,273,183,165,272,2.37,1.53,R,193.0,R,173.0,19,27,1,1
5171,Outdoor,Clay,2,3,104,87,510,611,2.37,1.53,R,180.0,R,190.0,24,24,0,0
5172,Indoor,Hard,1,3,49,90,917,605,1.61,2.2,L,193.0,R,180.0,30,34,0,1
5173,Indoor,Hard,1,3,105,55,505,898,2.37,1.53,R,188.0,R,185.0,26,30,1,0
5174,Indoor,Hard,2,3,62,155,795,315,1.57,2.25,L,185.0,L,190.0,29,23,1,0
5175,Indoor,Hard,2,3,40,30,1075,1305,2.62,1.44,R,180.0,R,185.0,28,24,1,0
5176,Indoor,Hard,1,3,70,99,700,565,1.72,2.0,R,180.0,R,188.0,29,25,1,1
5178,Indoor,Hard,2,3,25,90,1515,605,1.25,3.75,R,190.0,R,180.0,22,34,0,1
5179,Indoor,Hard,2,3,47,81,973,641,1.33,3.25,R,193.0,R,196.0,22,23,1,1
5180,Indoor,Hard,2,3,60,48,820,945,3.25,1.33,L,185.0,R,193.0,29,24,0,1
5181,Indoor,Hard,3,3,25,53,1515,900,1.28,3.5,R,190.0,R,188.0,22,27,1,1
5182,Indoor,Hard,1,3,89,62,606,795,2.37,1.53,R,185.0,R,188.0,26,22,1,1
5183,Indoor,Hard,1,3,105,237,520,198,1.72,2.0,R,180.0,R,196.0,28,19,1,1
5184,Indoor,Hard,2,3,237,31,198,1254,3.0,1.36,R,196.0,R,193.0,19,24,1,1
5185,Indoor,Hard,2,3,102,6,540,4150,3.75,1.25,R,185.0,R,178.0,27,29,0,0
5186,Indoor,Hard,3,3,9,18,3295,2030,1.66,2.1,R,183.0,R,183.0,28,25,1,1
5187,Indoor,Hard,4,3,41,9,1080,3295,2.5,1.53,R,185.0,R,183.0,23,28,0,0
5188,Outdoor,Hard,1,3,22,276,1715,164,1.06,8.0,R,206.0,R,178.0,25,19,0,0
5189,Outdoor,Hard,2,3,51,43,917,1055,3.75,1.25,L,193.0,R,183.0,30,25,0,1
5190,Outdoor,Hard,2,3,22,32,1715,1215,2.1,1.66,R,206.0,R,178.0,25,26,0,0
5191,Outdoor,Hard,3,3,6,22,3945,1715,1.53,2.37,R,178.0,R,206.0,29,25,1,0
5192,Outdoor,Hard,4,3,2,22,7145,1715,1.22,4.0,R,188.0,R,206.0,23,25,0,0
5193,Outdoor,Hard,1,3,174,39,290,1130,3.75,1.25,R,193.0,R,188.0,26,27,0,0
5194,Outdoor,Hard,1,3,104,15,534,2160,7.0,1.08,R,178.0,R,193.0,26,24,1,1
5195,Outdoor,Hard,2,3,23,39,1685,1130,1.44,2.62,L,188.0,R,188.0,29,27,1,0
5196,Outdoor,Hard,2,3,432,30,83,1305,3.5,1.28,R,185.0,R,185.0,27,24,0,0
5197,Outdoor,Hard,2,3,13,54,2560,885,1.61,2.2,L,183.0,R,193.0,29,24,1,1
5198,Outdoor,Hard,3,3,15,10,2160,3180,2.37,1.53,R,193.0,R,188.0,24,28,0,0
5199,Outdoor,Hard,4,3,1,54,12070,885,1.06,8.0,L,185.0,R,193.0,24,24,0,1
5200,Outdoor,Hard,1,3,56,35,868,1175,3.75,1.25,R,183.0,R,188.0,24,27,0,0
5201,Outdoor,Hard,1,3,18,59,2030,820,1.8,1.9,R,183.0,R,188.0,25,23,1,0
5202,Outdoor,Hard,1,3,47,9,980,3330,3.0,1.36,R,193.0,L,188.0,22,26,0,1
5203,Outdoor,Hard,1,3,28,10,1345,3280,3.75,1.25,L,190.0,R,175.0,30,28,1,0
5204,Outdoor,Hard,2,3,58,42,855,1080,1.72,2.0,R,190.0,R,180.0,26,27,0,0
5205,Outdoor,Hard,2,3,25,10,1455,3280,3.66,1.23,L,188.0,R,175.0,22,28,1,1
5206,Outdoor,Hard,3,3,7,35,3715,1175,1.36,3.0,R,196.0,R,188.0,25,27,1,0
5207,Outdoor,Hard,4,3,41,12,1085,2560,3.75,1.25,R,185.0,L,183.0,26,29,1,1
5208,Indoor,Hard,1,3,234,176,211,292,1.72,2.0,R,183.0,R,185.0,23,28,1,0
5209,Indoor,Hard,1,3,234,176,211,292,1.72,2.0,R,185.0,R,185.0,19,28,1,0
5210,Indoor,Hard,1,3,46,76,996,661,1.57,2.25,R,188.0,R,185.0,24,23,1,0
5211,Indoor,Hard,1,3,51,37,915,1155,2.37,1.53,R,198.0,R,185.0,29,31,1,0
5212,Indoor,Hard,2,3,11,71,2955,690,1.16,4.5,R,178.0,R,180.0,29,24,1,0
5213,Indoor,Hard,1,3,392,61,100,819,3.4,1.3,L,188.0,R,185.0,25,25,0,0
5214,Indoor,Hard,1,3,310,68,138,723,2.75,1.4,R,173.0,R,190.0,28,23,1,1
5215,Indoor,Hard,2,3,5,47,4825,986,1.14,5.0,R,193.0,R,190.0,26,27,1,1
5216,Indoor,Hard,3,3,2,17,7335,2055,1.1,6.5,R,185.0,R,193.0,29,31,0,0
5217,Indoor,Hard,1,3,116,28,487,1385,7.0,1.08,R,188.0,R,185.0,24,24,0,1
5218,Indoor,Hard,1,3,274,92,163,573,2.62,1.44,R,183.0,R,188.0,25,29,0,0
5219,Indoor,Hard,1,3,96,67,562,743,1.83,1.83,L,190.0,R,190.0,23,23,0,0
5220,Indoor,Hard,1,3,65,44,750,1050,2.87,1.38,R,180.0,L,185.0,29,29,0,0
5221,Indoor,Hard,2,3,108,19,523,1885,3.25,1.33,L,183.0,R,206.0,22,25,1,0
5223,Indoor,Hard,1,3,88,50,587,925,2.25,1.57,R,183.0,R,188.0,22,23,1,0
5224,Indoor,Hard,2,3,166,52,316,915,4.0,1.22,R,193.0,R,198.0,26,29,1,1
5225,Indoor,Hard,3,3,52,10,915,3105,3.75,1.25,R,198.0,R,183.0,29,28,0,1
5226,Indoor,Hard,1,3,47,70,1005,735,1.53,2.37,R,193.0,R,180.0,22,24,1,0
5227,Indoor,Hard,2,3,12,66,2650,745,1.12,5.5,L,183.0,R,190.0,29,28,0,1
5228,Indoor,Hard,2,3,98,14,560,2330,6.5,1.1,R,180.0,R,198.0,27,22,1,1
5229,Indoor,Hard,2,3,69,16,738,2175,2.62,1.44,R,188.0,R,183.0,22,25,1,1
5230,Indoor,Hard,3,3,14,157,2330,339,1.12,5.5,R,198.0,R,190.0,22,23,1,1
5231,Indoor,Hard,4,3,157,53,339,915,2.75,1.4,R,190.0,L,193.0,23,30,0,0
5232,Indoor,Hard,5,3,157,12,339,2650,4.33,1.22,R,190.0,L,183.0,23,29,0,0
5233,Indoor,Hard,6,3,3,32,7145,1225,1.2,4.33,R,188.0,R,193.0,23,24,0,0
5234,Indoor,Hard,1,3,21,50,1720,925,1.14,5.0,R,183.0,R,190.0,25,26,0,0
5235,Indoor,Hard,1,3,8,30,3325,1345,1.28,3.5,R,175.0,R,188.0,28,27,1,0
5236,Indoor,Hard,2,3,11,40,2955,1115,1.61,2.2,R,178.0,R,190.0,29,31,0,0
5237,Indoor,Hard,2,3,55,69,905,735,2.75,1.4,R,188.0,R,180.0,29,24,0,0
5238,Indoor,Hard,1,3,20,24,1850,1480,1.53,2.37,R,198.0,R,185.0,23,26,1,0
5239,Indoor,Hard,1,3,30,33,1355,1215,2.5,1.5,L,188.0,R,178.0,22,27,0,1
5240,Indoor,Hard,1,3,72,31,697,1300,1.9,1.8,R,173.0,L,188.0,32,29,1,1
5241,Indoor,Hard,1,3,66,47,763,985,2.1,1.66,R,188.0,R,193.0,22,22,1,1
5242,Indoor,Hard,2,3,16,41,2195,1065,2.62,1.44,R,183.0,R,185.0,25,31,1,1
5246,Indoor,Hard,2,3,14,59,2485,852,1.12,5.5,R,193.0,R,178.0,24,29,0,0
5247,Indoor,Hard,3,3,14,9,2485,3240,1.36,3.0,R,193.0,L,188.0,24,26,1,1
5248,Indoor,Hard,3,3,7,12,3645,2650,1.66,2.1,R,175.0,L,183.0,28,29,1,1
5249,Indoor,Hard,3,3,34,3,1215,6945,5.0,1.14,L,190.0,R,188.0,30,23,0,1
5250,Indoor,Hard,3,3,22,5,1675,4960,2.5,1.5,R,183.0,R,193.0,25,26,1,1
5251,Indoor,Hard,3,3,4,15,5670,2390,1.2,4.33,R,190.0,R,198.0,23,22,0,0
5252,Indoor,Hard,4,3,34,5,1215,4960,2.62,1.5,L,190.0,R,193.0,30,26,0,1
5253,Indoor,Hard,4,3,14,2,2485,7695,5.0,1.16,R,193.0,R,185.0,24,29,0,0
5254,Indoor,Hard,1,3,2,4,7645,5380,1.25,4.0,R,185.0,R,193.0,29,26,0,1
5255,Indoor,Hard,1,3,1,6,11450,3755,1.16,5.0,L,185.0,R,196.0,24,25,0,1
5256,Indoor,Hard,2,3,1,5,11450,5360,1.5,2.62,L,185.0,R,190.0,24,23,0,1
5257,Outdoor,Hard,1,3,40,43,1031,975,1.9,1.8,R,188.0,R,193.0,24,22,0,1
5258,Outdoor,Hard,1,3,115,121,486,469,1.5,2.5,R,190.0,L,183.0,31,29,0,0
5259,Outdoor,Hard,1,3,65,269,778,172,1.33,3.25,R,190.0,R,185.0,23,26,1,0
5260,Outdoor,Hard,2,3,229,21,210,1755,6.5,1.1,R,180.0,R,183.0,20,25,1,1
5261,Outdoor,Hard,1,3,81,82,613,611,1.61,2.2,R,185.0,L,190.0,23,23,0,1
5262,Outdoor,Hard,1,3,2,168,9145,319,1.01,21.0,R,185.0,L,203.0,29,21,0,0
5263,Outdoor,Hard,1,3,73,164,670,328,1.53,2.37,R,208.0,R,196.0,31,25,0,0
5264,Outdoor,Hard,2,3,34,73,1215,670,1.4,2.75,R,178.0,R,208.0,27,31,1,0
5265,Outdoor,Hard,2,3,2,117,9145,485,1.01,13.0,R,185.0,R,185.0,29,29,0,0
5266,Outdoor,Hard,2,3,89,1,578,12450,15.0,1.01,R,185.0,L,185.0,23,24,1,0
5268,Outdoor,Hard,3,3,24,1,1505,12450,3.5,1.28,R,190.0,L,185.0,22,24,1,1
5269,Outdoor,Hard,1,3,330,51,131,915,8.0,1.06,R,191.0,R,180.0,23,28,0,1
5270,Outdoor,Hard,1,3,52,56,915,868,2.62,1.44,R,198.0,R,203.0,29,24,0,0
5271,Outdoor,Hard,1,3,57,27,855,1480,5.5,1.12,R,178.0,R,180.0,23,29,1,1
5272,Outdoor,Hard,2,3,80,14,612,2160,3.0,1.36,L,183.0,R,183.0,22,25,1,1
5276,Outdoor,Hard,1,3,50,55,925,870,2.1,1.66,R,193.0,R,178.0,25,29,0,1
5278,Outdoor,Hard,1,3,33,376,1300,108,1.33,3.25,R,188.0,L,201.0,27,25,0,1
5279,Outdoor,Hard,1,3,43,47,965,945,1.61,2.2,R,185.0,R,188.0,29,29,0,1
5281,Outdoor,Hard,2,3,72,47,670,945,2.25,1.57,R,190.0,R,188.0,28,29,1,0
5282,Outdoor,Hard,3,3,41,24,1005,1505,1.61,2.2,R,183.0,R,190.0,26,22,0,1
5283,Outdoor,Hard,1,5,12,47,2560,950,1.14,5.0,R,193.0,R,193.0,24,22,1,1
5284,Outdoor,Hard,1,5,99,84,551,596,2.1,1.66,R,180.0,R,185.0,29,26,1,0
5285,Outdoor,Hard,1,5,28,131,1480,424,1.5,2.63,R,185.0,R,185.0,26,29,0,0
5286,Outdoor,Hard,1,5,78,19,626,1855,8.0,1.06,R,188.0,R,183.0,25,25,1,0
5287,Outdoor,Hard,1,5,52,108,890,514,1.16,4.5,R,180.0,R,180.0,28,25,0,0
5288,Outdoor,Hard,1,5,34,37,1210,1141,1.1,6.5,R,183.0,R,180.0,26,27,1,1
5290,Outdoor,Hard,1,5,55,23,870,1575,2.75,1.4,R,178.0,R,190.0,29,22,0,0
5291,Outdoor,Hard,1,5,85,152,581,351,2.37,1.53,R,175.0,R,196.0,31,20,1,1
5292,Outdoor,Hard,2,5,99,8,551,3565,15.0,1.01,R,180.0,R,188.0,29,28,1,1
5293,Outdoor,Hard,2,5,152,24,351,1575,2.5,1.5,R,196.0,L,190.0,20,30,0,1
5294,Outdoor,Hard,2,5,31,199,1310,251,1.57,2.25,L,188.0,R,193.0,29,18,1,0
5295,Outdoor,Hard,3,5,12,19,2560,1855,2.25,1.57,R,193.0,R,183.0,24,25,1,1
5296,Outdoor,Hard,4,5,3,2,6240,9245,2.87,1.4,R,188.0,R,185.0,23,29,0,0
5297,Outdoor,Hard,1,3,67,127,714,448,1.16,4.5,L,183.0,R,188.0,22,31,0,1
5298,Outdoor,Hard,1,3,51,120,935,493,1.11,6.0,R,180.0,R,188.0,26,25,0,1
5299,Outdoor,Hard,1,3,234,33,207,1265,3.0,1.36,R,185.0,L,188.0,26,29,1,1
5300,Outdoor,Hard,2,3,130,94,440,556,4.33,1.2,R,185.0,R,196.0,29,20,0,0
5301,Outdoor,Hard,2,3,112,67,501,714,3.4,1.3,L,183.0,L,183.0,29,22,0,1
5303,Outdoor,Hard,3,3,130,170,440,316,1.4,2.75,R,185.0,R,196.0,29,27,1,1
5304,Outdoor,Hard,4,3,59,67,834,714,1.44,2.62,R,203.0,L,183.0,24,22,1,0
5305,Outdoor,Clay,1,3,56,99,855,535,1.44,2.62,R,178.0,R,190.0,23,28,0,1
5306,Outdoor,Clay,1,3,108,248,517,195,1.5,2.5,L,188.0,R,180.0,25,25,0,0
5307,Outdoor,Clay,1,3,210,316,237,145,1.72,2.0,R,183.0,R,183.0,31,24,1,1
5308,Outdoor,Clay,2,3,57,72,846,679,2.1,1.66,R,188.0,R,185.0,23,27,0,1
5309,Outdoor,Clay,3,3,108,49,517,945,2.75,1.4,L,188.0,R,188.0,25,29,0,1
5310,Indoor,Hard,2,3,63,38,770,1098,1.44,2.62,R,185.0,R,190.0,32,27,1,0
5311,Indoor,Hard,2,3,95,20,551,1600,6.0,1.11,R,180.0,R,198.0,29,22,1,1
5312,Outdoor,Clay,1,3,111,103,500,525,1.57,2.25,R,183.0,R,190.0,24,28,0,0
5313,Outdoor,Clay,1,3,160,39,337,1095,4.0,1.22,R,178.0,R,190.0,27,31,0,1
5314,Indoor,Hard,1,3,15,42,1965,1050,1.72,2.0,R,193.0,R,193.0,31,25,0,0
5315,Indoor,Hard,2,3,43,24,1027,1535,2.62,1.44,L,185.0,R,193.0,29,24,1,1
5316,Indoor,Hard,2,3,20,44,1580,1025,1.33,3.25,R,183.0,L,188.0,25,29,0,1
5317,Indoor,Hard,1,3,146,99,378,547,1.72,2.0,L,183.0,R,196.0,21,26,0,0
5318,Indoor,Hard,1,3,17,113,1860,493,1.36,3.0,R,198.0,R,185.0,23,23,1,0
5319,Indoor,Hard,2,3,102,49,531,951,2.1,1.66,R,173.0,R,188.0,32,24,1,1
5320,Indoor,Hard,3,3,84,9,587,3240,3.4,1.33,R,196.0,L,188.0,20,27,0,1
5321,Outdoor,Clay,1,3,97,67,552,740,1.61,2.2,L,188.0,R,180.0,25,25,0,1
5322,Outdoor,Clay,2,3,56,15,880,2125,4.33,1.2,R,198.0,R,183.0,29,25,0,1
5323,Outdoor,Clay,2,3,30,111,1375,500,1.3,3.4,R,185.0,R,183.0,26,24,0,1
5324,Outdoor,Clay,2,3,38,13,1098,2320,4.5,1.16,R,188.0,R,183.0,23,25,0,0
5325,Outdoor,Clay,2,3,256,64,184,780,2.5,1.5,R,190.0,R,180.0,28,25,1,0
5326,Indoor,Hard,1,3,84,129,598,428,1.9,1.8,R,188.0,R,185.0,19,28,0,1
5327,Indoor,Hard,1,3,148,28,373,1395,6.0,1.11,R,185.0,R,198.0,27,22,0,0
5328,Indoor,Hard,1,3,22,60,1575,799,1.44,2.62,R,190.0,R,185.0,22,26,1,0
5329,Indoor,Hard,1,3,39,33,1070,1255,1.57,2.25,R,178.0,R,183.0,29,26,1,1
5330,Indoor,Hard,2,3,28,60,1395,799,1.25,3.75,R,198.0,R,185.0,22,26,0,1
5331,Indoor,Hard,2,3,14,129,2145,428,1.5,2.5,R,193.0,R,185.0,31,28,1,0
5332,Indoor,Hard,2,3,4,89,5955,574,1.11,6.0,R,193.0,R,190.0,26,29,0,1
5333,Indoor,Hard,3,3,4,28,5955,1395,1.28,3.75,R,193.0,R,198.0,26,22,1,1
5334,Indoor,Hard,1,3,109,91,504,568,1.57,2.25,R,185.0,R,175.0,23,25,1,0
5335,Indoor,Hard,1,3,18,53,1860,906,1.5,2.5,R,198.0,R,188.0,23,24,1,0
5336,Indoor,Hard,2,3,17,109,1956,504,1.28,3.5,R,188.0,R,185.0,29,23,1,0
5338,Indoor,Hard,2,3,164,110,335,503,1.83,1.83,R,185.0,R,190.0,31,31,1,1
5339,Indoor,Hard,2,3,61,70,798,700,3.0,1.36,L,183.0,R,180.0,22,29,0,0
5340,Indoor,Hard,3,3,8,59,3325,837,1.4,2.87,R,188.0,R,196.0,28,20,0,1
5341,Outdoor,Clay,1,3,67,15,714,2125,5.0,1.14,R,180.0,R,183.0,25,25,1,0
5342,Outdoor,Clay,2,3,104,134,520,395,2.25,1.57,R,183.0,R,190.0,24,28,0,1
5343,Outdoor,Clay,3,3,13,48,2320,971,1.36,3.0,R,183.0,R,188.0,25,23,0,0
5344,Outdoor,Clay,3,3,134,36,395,1150,3.4,1.3,R,190.0,L,188.0,28,23,0,1
5345,Outdoor,Clay,4,3,13,36,2320,1150,1.33,3.25,R,183.0,L,188.0,25,23,0,0
5346,Outdoor,Clay,5,3,6,13,4510,2320,1.44,2.62,R,175.0,R,183.0,28,25,0,1
5347,Outdoor,Hard,1,3,40,138,1064,388,1.3,3.4,R,203.0,L,183.0,24,21,1,1
5348,Outdoor,Hard,1,3,141,52,385,935,2.5,1.5,R,208.0,R,180.0,31,26,1,1
5349,Outdoor,Hard,2,3,22,118,1450,468,1.57,2.25,R,198.0,R,196.0,23,23,1,1
5350,Outdoor,Hard,3,3,118,66,468,719,2.37,1.53,R,196.0,R,178.0,23,21,0,1
5351,Outdoor,Hard,3,3,52,60,935,839,1.44,2.62,R,180.0,R,183.0,26,26,0,0
5352,Outdoor,Hard,1,3,152,155,363,359,1.9,1.8,R,180.0,R,196.0,28,25,1,1
5353,Outdoor,Hard,1,3,83,56,600,883,2.37,1.53,R,180.0,R,190.0,34,23,0,1
5354,Outdoor,Hard,1,3,239,131,205,422,1.53,2.37,R,208.0,R,194.0,32,25,0,1
5355,Outdoor,Hard,1,3,40,89,1089,571,1.53,2.37,R,203.0,R,173.0,24,32,0,1
5356,Outdoor,Hard,1,3,49,152,970,369,1.53,2.37,R,188.0,R,183.0,24,18,0,1
5357,Outdoor,Hard,1,3,187,629,290,32,1.4,2.75,R,193.0,R,190.0,18,31,1,1
5358,Outdoor,Hard,1,3,62,127,830,440,2.0,1.72,R,183.0,R,190.0,23,28,1,1
5359,Outdoor,Hard,2,3,51,26,957,1405,1.5,2.5,L,185.0,R,175.0,29,30,1,1
5360,Outdoor,Hard,2,3,379,239,108,205,1.16,4.5,R,175.0,R,208.0,28,32,1,1
5361,Outdoor,Hard,2,3,5,143,5715,388,1.02,12.0,R,190.0,L,183.0,23,21,1,1
5363,Outdoor,Hard,2,3,27,44,1370,1016,2.37,1.53,L,190.0,R,188.0,30,23,0,0
5364,Outdoor,Hard,2,3,34,43,1210,1059,1.4,2.75,R,190.0,R,180.0,22,27,1,1
5365,Outdoor,Hard,3,3,4,35,6050,1180,1.16,4.5,R,193.0,R,178.0,26,27,1,0
5366,Outdoor,Hard,3,3,37,152,1134,369,1.25,3.75,R,196.0,R,183.0,20,18,1,0
5368,Outdoor,Hard,4,3,26,239,1405,205,3.0,1.36,R,175.0,R,208.0,30,32,1,1
